state,county,biden_county_votes,trump_county_votes,total_county_votes,county_winner,biden_county_percent,trump_county_percent
Tennessee,Cannon County,1261,5190,6562,trump,0.192167022249314,0.790917403230722
Tennessee,Carroll County,2558,9194,11893,trump,0.215084503489448,0.773059783065669
Tennessee,Carter County,4613,19873,24868,trump,0.185499437027505,0.799139456329419
Tennessee,Cheatham County,5457,14328,20091,trump,0.271614155592056,0.713155144094371
Tennessee,Chester County,1411,5951,7578,trump,0.186196885721826,0.785299551332805
Tennessee,Claiborne County,2201,10598,12935,trump,0.170158484731349,0.81932740626208
Tennessee,Clay County,735,2733,3506,trump,0.209640616086709,0.779520821448945
Tennessee,Cocke County,2524,12182,14870,trump,0.169737726967048,0.819233355749832
Tennessee,Coffee County,5704,17863,24313,trump,0.234607000370172,0.734709826019002
Tennessee,Crockett County,1382,4673,6114,trump,0.226038599934576,0.764311416421328
Tennessee,Cumberland County,6728,25167,32307,trump,0.208252081592225,0.778995264184232
Tennessee,Davidson County,197846,99415,308325,biden,0.641680045406633,0.322435741506527
Tennessee,DeKalb County,1747,6663,8501,trump,0.205505234678273,0.783790142336196
Tennessee,Decatur County,904,4229,5250,trump,0.172190476190476,0.80552380952381
Tennessee,Dickson County,6098,17619,24342,trump,0.250513515734122,0.723810697559773
Tennessee,Dyer County,3157,11766,15074,trump,0.209433461589492,0.780549290168502
Tennessee,Fayette County,7000,15661,22928,trump,0.305303558967202,0.683051290997907
Tennessee,Fentress County,1210,7403,8687,trump,0.139288592149188,0.852192931967307
Tennessee,Franklin County,4863,13977,19146,trump,0.253995612660608,0.73002193669696
Tennessee,Gibson County,5764,16245,22336,trump,0.258058739255014,0.727301217765043
Tennessee,Giles County,3298,9783,13202,trump,0.24981063475231,0.741024087259506
Tennessee,Grainger County,1463,8559,10123,trump,0.144522374790082,0.845500345747308
Tennessee,Greene County,5183,22185,28057,trump,0.184731083152155,0.790711765334854
Tennessee,Grundy County,985,4795,5844,trump,0.16854893908282,0.820499657768652
Tennessee,Hamblen County,5497,18789,24606,trump,0.223400796553686,0.763594245306023
Tennessee,Hamilton County,75360,91991,170735,trump,0.441385773274373,0.538794037543562
Tennessee,Hancock County,362,2372,2744,trump,0.131924198250729,0.864431486880466
Tennessee,Hardeman County,4180,5760,10058,trump,0.415589580433486,0.572678464903559
Tennessee,Hardin County,1774,9556,11534,trump,0.153806138373504,0.82850702271545
Tennessee,Hawkins County,4069,20372,24776,trump,0.164231514368744,0.82224733613174
Tennessee,Haywood County,4000,3338,7420,biden,0.539083557951482,0.449865229110512
Tennessee,Henderson County,2092,9797,12020,trump,0.174043261231281,0.815058236272879
Tennessee,Henry County,3547,11230,15034,trump,0.235931887721165,0.746973526672875
Tennessee,Hickman County,2130,7577,9832,trump,0.216639544344996,0.770646867371847
Tennessee,Houston County,869,2715,3681,trump,0.236077152947569,0.737571312143439
Tennessee,Humphreys County,2017,6116,8232,trump,0.245019436345967,0.742954324586978
Tennessee,Jackson County,1133,4106,5308,trump,0.21345139412208,0.773549359457423
Tennessee,Jefferson County,4645,18609,23562,trump,0.197139461845344,0.789788642729819
Tennessee,Johnson County,1242,6466,7793,trump,0.159373796997305,0.829718978570512
Tennessee,Knox County,91097,124339,219869,trump,0.414323983826733,0.565514010615412
Tennessee,Lake County,526,1492,2034,trump,0.258603736479843,0.733529990167158
Tennessee,Lauderdale County,3193,5672,8963,trump,0.356242329577151,0.632823831306482
Tennessee,Lawrence County,3195,15334,18718,trump,0.170691313174484,0.819211454215194
Tennessee,Lewis County,1068,4473,5604,trump,0.190578158458244,0.798179871520343
Tennessee,Lincoln County,2909,12258,15575,trump,0.18677367576244,0.787030497592295
Tennessee,Loudon County,6933,21684,29375,trump,0.236017021276596,0.738178723404255
Tennessee,Macon County,1307,8095,9486,trump,0.137781994518237,0.853362850516551
Tennessee,Madison County,18309,23922,42847,trump,0.427311130300838,0.558312133871683
Tennessee,Marion County,3165,9873,13204,trump,0.239700090881551,0.747727961223872
Tennessee,Marshall County,3603,11029,14862,trump,0.242430359305612,0.742093930830306
Tennessee,Maury County,14386,31408,46561,trump,0.308971027254569,0.674555958849681
Tennessee,McMinn County,4357,18175,22815,trump,0.190970852509314,0.796625027394258
Tennessee,McNairy County,1943,9085,11267,trump,0.172450519215408,0.806337090618621
Tennessee,Meigs County,1008,4464,5529,trump,0.182311448724905,0.807379272924579
Tennessee,Monroe County,3760,16742,20749,trump,0.18121355246036,0.806882259385995
Tennessee,Montgomery County,32426,42156,76678,trump,0.422885312605963,0.549779597798586
Tennessee,Moore County,573,2888,3539,trump,0.161910144108505,0.816049731562588
Tennessee,Morgan County,1161,6926,8218,trump,0.141275249452422,0.84278413239231
Tennessee,Obion County,2589,10790,13521,trump,0.191479920124251,0.798017898084461
Tennessee,Overton County,2028,7911,10025,trump,0.202294264339152,0.789127182044888
Tennessee,Perry County,615,2775,3428,trump,0.179404900816803,0.80950991831972
Tennessee,Pickett County,524,2373,2922,trump,0.179329226557153,0.81211498973306
Tennessee,Polk County,1492,6792,8360,trump,0.178468899521531,0.81244019138756
Tennessee,Putnam County,9154,23694,33481,trump,0.27340879902034,0.707684955646486
Tennessee,Rhea County,2363,11031,13608,trump,0.17364785420341,0.810626102292769
Tennessee,Roane County,6034,19195,25914,trump,0.232847109670448,0.740719302307633
Tennessee,Robertson County,8690,24535,33712,trump,0.257771713336497,0.727782392026578
Tennessee,Rutherford County,59189,81373,143931,trump,0.411231770779054,0.565361180009866
Tennessee,Scott County,986,8004,9052,trump,0.108926204153778,0.884224480777729
Tennessee,Sequatchie County,1295,5846,7239,trump,0.178892112170189,0.807570106368283
Tennessee,Sevier County,8695,33742,43574,trump,0.199545600587506,0.774360857392023
Tennessee,Shelby County,245208,129543,381858,biden,0.642144462077526,0.339243907421083
Tennessee,Smith County,1798,7124,9035,trump,0.199003873824018,0.788489208633094
Tennessee,Stewart County,1230,4942,6283,trump,0.195766353652714,0.786566926627407
Tennessee,Sullivan County,17226,55774,74206,trump,0.232137563000296,0.751610381909819
Tennessee,Sumner County,27630,63404,92529,trump,0.298609084719385,0.685233818586605
Tennessee,Tipton County,6832,20063,27291,trump,0.25033893957715,0.735150782309186
Tennessee,Trousdale County,1011,2930,3991,trump,0.253319969932348,0.734151841643698
Tennessee,Unicoi County,1610,6593,8294,trump,0.194116228598987,0.794911984567157
Tennessee,Union County,1248,6777,8096,trump,0.154150197628458,0.837080039525692
Tennessee,Van Buren County,544,2338,2917,trump,0.186492972231745,0.80150839904011
Tennessee,Warren County,4126,12323,16692,trump,0.24718427989456,0.738257848070932
Tennessee,Washington County,18214,40120,59430,trump,0.306478209658422,0.675079925963318
Tennessee,Wayne County,820,5795,6667,trump,0.122993850307485,0.869206539673016
Tennessee,Weakley County,3011,10382,13710,trump,0.21962071480671,0.757257476294675
Tennessee,White County,2134,9587,11867,trump,0.179826409370523,0.807870565433555
Tennessee,Williamson County,50161,86469,138932,trump,0.361047130970547,0.622383612126796
Tennessee,Wilson County,22197,50149,74092,trump,0.299586999946013,0.676847702855909
Texas,Anderson County,3955,15110,19221,trump,0.205764528380417,0.786119348629104
Texas,Andrews County,850,4943,5863,trump,0.144976974245267,0.84308374552277
Texas,Angelina County,9136,25070,34628,trump,0.263832736513804,0.723980593739171
Texas,Aransas County,2916,9239,12289,trump,0.237285377166572,0.75181056229148
Texas,Archer County,446,4300,4796,trump,0.0929941618015012,0.896580483736447
Texas,Armstrong County,75,1035,1112,trump,0.0674460431654676,0.930755395683453
Texas,Atascosa County,5876,12039,18116,trump,0.324354162066681,0.664550673437845
Texas,Austin County,2951,11447,14554,trump,0.20276212725024,0.786519169987632
Texas,Bailey County,409,1434,1859,trump,0.220010758472297,0.771382463690156
Texas,Bandera County,2505,10057,12712,trump,0.197057898049087,0.791142227816237
Texas,Bastrop County,15452,20486,36709,trump,0.420932196464082,0.558064779754284
Texas,Baylor County,183,1494,1700,trump,0.107647058823529,0.878823529411765
Texas,Bee County,3288,6006,9414,trump,0.349267049075844,0.637985978330147
Texas,Bell County,57014,67893,127327,trump,0.447776198292585,0.533217620771714
Texas,Bexar County,448452,308618,770571,biden,0.58197362734907,0.400505599094697
Texas,Blanco County,1905,5429,7419,trump,0.256773150020218,0.73176978029384
Texas,Borden County,16,397,416,trump,0.0384615384615385,0.954326923076923
Texas,Bosque County,1561,7469,9126,trump,0.171049747972825,0.818430856892395
Texas,Bowie County,10747,27116,38254,trump,0.280937941130339,0.708840905526219
Texas,Brazoria County,62228,90433,154938,trump,0.401631620390092,0.583672178548839
Texas,Brazos County,35349,47530,84943,trump,0.416149653296917,0.559551699374875
Texas,Brewster County,2258,2461,4822,trump,0.468270427208627,0.510369141435089
Texas,Briscoe County,78,639,725,trump,0.107586206896552,0.881379310344828
Texas,Brooks County,1470,998,2484,biden,0.591787439613527,0.401771336553945
Texas,Brown County,2107,13698,15963,trump,0.131992733195515,0.858109377936478
Texas,Burleson County,1788,6743,8609,trump,0.207689627134394,0.783250087118132
Texas,Burnet County,5639,18767,24708,trump,0.228225675894447,0.759551562247045
Texas,Caldwell County,6672,8031,14940,trump,0.446586345381526,0.537550200803213
Texas,Calhoun County,2148,5641,7856,trump,0.273421588594705,0.718049898167006
Texas,Callahan County,734,6012,6832,trump,0.107435597189696,0.879976580796253
Texas,Cameron County,64063,49032,114159,biden,0.561173451063867,0.429506215015899
Texas,Camp County,1394,3626,5058,trump,0.275603005140372,0.716884143930407
Texas,Carson County,297,2779,3116,trump,0.0953145057766367,0.891848523748395
Texas,Cass County,2795,11033,13924,trump,0.200732548118357,0.792372881355932
Texas,Castro County,466,1602,2083,trump,0.223715794527124,0.769083053288526
Texas,Chambers County,3997,17343,21641,trump,0.184695716464119,0.801395499283767
Texas,Cherokee County,4210,15101,19508,trump,0.215808898913266,0.774092679926184
Texas,Childress County,310,1943,2279,trump,0.136024572180781,0.852566915313734
Texas,Clay County,614,5069,5741,trump,0.106950008709284,0.882947221738373
Texas,Cochran County,177,809,1000,trump,0.177,0.809
Texas,Coke County,215,1565,1794,trump,0.11984392419175,0.872352285395764
Texas,Coleman County,451,3640,4128,trump,0.109253875968992,0.881782945736434
Texas,Collin County,230945,252318,492216,trump,0.469194418710485,0.512616412306792
Texas,Collingsworth County,155,1048,1218,trump,0.127257799671593,0.860426929392447
Texas,Colorado County,2403,7440,9912,trump,0.242433414043584,0.750605326876513
Texas,Comal County,24826,62740,88863,trump,0.27937386763895,0.706030631421401
Texas,Comanche County,852,5177,6084,trump,0.140039447731755,0.850920447074293
Texas,Concho County,197,1058,1268,trump,0.155362776025237,0.834384858044164
Texas,Cooke County,3210,15596,18988,trump,0.169054139456499,0.821360859490204
Texas,Coryell County,7565,15438,23490,trump,0.322051936994466,0.657215836526181
Texas,Cottle County,113,543,665,trump,0.169924812030075,0.816541353383459
Texas,Crane County,241,1247,1503,trump,0.160345974717232,0.829673985362608
Texas,Crockett County,344,1220,1574,trump,0.218551461245235,0.775095298602287
Texas,Crosby County,527,1396,1953,trump,0.26984126984127,0.714797747055812
Texas,Culberson County,438,415,864,biden,0.506944444444444,0.480324074074074
Texas,Dallam County,197,1389,1609,trump,0.122436295835923,0.863269111249223
Texas,Dallas County,598576,307076,921638,biden,0.649469748426172,0.333185046623512
Texas,Dawson County,808,2951,3789,trump,0.213248878332014,0.778833465294273
Texas,DeWitt County,1494,6567,8118,trump,0.184035476718404,0.808943089430894
Texas,Deaf Smith County,1264,3294,4610,trump,0.274186550976139,0.714533622559653
Texas,Delta County,403,2162,2592,trump,0.155478395061728,0.834104938271605
Texas,Denton County,188695,222480,417964,trump,0.451462326898967,0.532294647385899
Texas,Dickens County,130,853,988,trump,0.131578947368421,0.86336032388664
Texas,Dimmit County,2264,1384,3666,biden,0.617566830332788,0.377523186033824
Texas,Donley County,198,1438,1648,trump,0.120145631067961,0.872572815533981
Texas,Duval County,2575,2443,5053,biden,0.509598258460321,0.483475163269345
Texas,Eastland County,983,7237,8292,trump,0.118547998070429,0.872768933912205
Texas,Ector County,11367,32697,44581,trump,0.254974092102017,0.733429039276822
Texas,Edwards County,168,893,1066,trump,0.157598499061914,0.837711069418386
Texas,El Paso County,178126,84331,267215,biden,0.66660180004865,0.315592313305765
Texas,Ellis County,27513,56651,85566,trump,0.321541266390856,0.662073720870439
Texas,Erath County,2916,13684,16853,trump,0.173025574081766,0.811962261911826
Texas,Falls County,1899,4177,6133,trump,0.309636393282244,0.681069623349095
Texas,Fannin County,2655,12171,15004,trump,0.176952812583311,0.81118368435084
Texas,Fayette County,2661,10171,12941,trump,0.205625531257244,0.78595162661309
Texas,Fisher County,352,1448,1826,trump,0.192771084337349,0.792990142387733
Texas,Floyd County,438,1584,2039,trump,0.214811181951937,0.776851397743992
Texas,Foard County,99,445,551,trump,0.17967332123412,0.807622504537205
Texas,Fort Bend County,195191,157595,357833,biden,0.545480713070063,0.440414942165759
Texas,Franklin County,804,4161,5009,trump,0.160511080055899,0.83070473148333
Texas,Freestone County,1635,6991,8711,trump,0.187693720583171,0.802548501894157
Texas,Frio County,2422,2823,5279,trump,0.458799014964956,0.53476037128244
Texas,Gaines County,576,5355,5995,trump,0.0960800667222686,0.89324437030859
Texas,Galveston County,58842,93911,155060,trump,0.37947891138914,0.605642976912163
Texas,Garza County,231,1413,1653,trump,0.139745916515427,0.85480943738657
Texas,Gillespie County,3176,12514,15846,trump,0.200429130379907,0.789726113845766
Texas,Glasscock County,39,611,653,trump,0.0597243491577335,0.935681470137825
Texas,Goliad County,877,3085,3988,trump,0.219909729187563,0.773570712136409
Texas,Gonzales County,1948,5627,7647,trump,0.254740421080162,0.735844121877861
Texas,Gray County,829,6840,7782,trump,0.106527884862503,0.878951426368543
Texas,Grayson County,14506,44163,59439,trump,0.244048520331769,0.74299702215717
Texas,Gregg County,14796,32493,47982,trump,0.308365637113918,0.677191446792547
Texas,Grimes County,2833,9432,12413,trump,0.22822847015226,0.75984854587932
Texas,Guadalupe County,28805,47553,77592,trump,0.371236725435612,0.612859573151871
Texas,Hale County,2279,7177,9584,trump,0.237792153589316,0.74885225375626
Texas,Hall County,168,995,1168,trump,0.143835616438356,0.851883561643836
Texas,Hamilton County,641,3616,4349,trump,0.147390204644746,0.831455507013106
Texas,Hansford County,166,1848,2046,trump,0.0811339198435973,0.903225806451613
Texas,Hardeman County,241,1330,1580,trump,0.15253164556962,0.841772151898734
Texas,Hardin County,3474,23858,27635,trump,0.125710150171883,0.863325493034196
Texas,Harris County,918193,700630,1640818,biden,0.55959466558753,0.42700043514881
Texas,Harrison County,7908,21466,29710,trump,0.266173005721979,0.722517670817906
Texas,Hartley County,195,1868,2078,trump,0.0938402309913378,0.898941289701636
Texas,Haskell County,353,1840,2214,trump,0.159439927732611,0.831074977416441
Texas,Hays County,59524,47680,109357,biden,0.544309006282177,0.436003182237991
Texas,Hemphill County,206,1486,1720,trump,0.119767441860465,0.863953488372093
Texas,Henderson County,7060,28911,36310,trump,0.194436794271551,0.796226934728725
Texas,Hidalgo County,128199,90527,220884,biden,0.580390612267072,0.409839553792941
Texas,Hill County,2860,11926,14931,trump,0.191547786484495,0.798740874690242
Texas,Hockley County,1482,6536,8095,trump,0.18307597282273,0.807411982705374
Texas,Hood County,5641,26487,32580,trump,0.173143032535298,0.812983425414365
Texas,Hopkins County,3046,12719,15939,trump,0.19110358240793,0.797979797979798
Texas,Houston County,2314,7060,9437,trump,0.24520504397584,0.748119105647981
Texas,Howard County,2069,8054,10240,trump,0.20205078125,0.7865234375
Texas,Hudspeth County,371,779,1165,trump,0.318454935622318,0.668669527896996
Texas,Hunt County,8906,29163,38574,trump,0.230880904236014,0.756027375952714
Texas,Hutchinson County,965,7681,8771,trump,0.110021662296203,0.875726827043667
Texas,Irion County,120,759,889,trump,0.134983127109111,0.853768278965129
Texas,Jack County,331,3418,3782,trump,0.0875198307773665,0.903754627181386
Texas,Jackson County,1033,5231,6340,trump,0.162933753943218,0.825078864353312
Texas,Jasper County,2954,12542,15608,trump,0.189261916965659,0.803562275756023
Texas,Jeff Davis County,501,784,1305,trump,0.383908045977012,0.600766283524904
Texas,Jefferson County,46073,47570,94739,trump,0.486315033935338,0.502116340683351
Texas,Jim Hogg County,1197,833,2036,biden,0.587917485265226,0.409135559921415
Texas,Jim Wells County,6119,7453,13669,trump,0.447655278367108,0.545248372229132
Texas,Johnson County,16464,54628,72005,trump,0.228650788139713,0.75866953683772
Texas,Jones County,999,5660,6741,trump,0.148197596795728,0.839638035899718
Texas,Karnes County,1234,3968,5249,trump,0.235092398552105,0.75595351495523
Texas,Kaufman County,18405,37624,56703,trump,0.324586000740702,0.663527502953988
Texas,Kendall County,6020,20083,26438,trump,0.227702549360769,0.759626295483773
Texas,Kenedy County,65,127,194,trump,0.335051546391753,0.654639175257732
Texas,Kent County,47,411,462,trump,0.101731601731602,0.88961038961039
Texas,Kerr County,6510,20858,27738,trump,0.234696084793424,0.751964813613094
Texas,Kimble County,284,1987,2292,trump,0.1239092495637,0.866928446771379
Texas,King County,8,151,159,trump,0.050314465408805,0.949685534591195
Texas,Kinney County,446,1144,1603,trump,0.278228321896444,0.713661883967561
Texas,Kleberg County,5359,5557,11041,trump,0.48537270174803,0.503305859976451
Texas,Knox County,265,1180,1456,trump,0.182005494505494,0.81043956043956
Texas,La Salle County,1052,1335,2406,trump,0.437240232751455,0.554862842892768
Texas,Lamar County,4458,16760,21418,trump,0.20814268372397,0.782519376225605
Texas,Lamb County,840,3521,4408,trump,0.190562613430127,0.798774954627949
Texas,Lampasas County,2144,8086,10399,trump,0.206173670545245,0.7775747668045
Texas,Lavaca County,1333,8802,10195,trump,0.130750367827366,0.863364394310937
Texas,Lee County,1750,6255,8086,trump,0.216423447934702,0.773559238189463
Texas,Leon County,1072,7522,8672,trump,0.123616236162362,0.867389298892989
Texas,Liberty County,5785,23302,29334,trump,0.197211427013022,0.794368309811141
Texas,Limestone County,2213,6789,9095,trump,0.243320505772402,0.746454095656954
Texas,Lipscomb County,131,1205,1353,trump,0.0968218773096822,0.890613451589061
Texas,Live Oak County,819,4199,5054,trump,0.162049861495845,0.830827067669173
Texas,Llano County,3167,9996,13278,trump,0.238514836571773,0.752824220515138
Texas,Loving County,4,60,66,trump,0.0606060606060606,0.909090909090909
Texas,Lubbock County,40017,78861,120771,trump,0.331346101299153,0.652979606031249
Texas,Lynn County,428,1853,2293,trump,0.186655037069341,0.808111644134322
Texas,Madison County,1088,4169,5297,trump,0.2053992826128,0.787049273173494
Texas,Marion County,1339,3470,4864,trump,0.275287828947368,0.713404605263158
Texas,Martin County,288,1857,2160,trump,0.133333333333333,0.859722222222222
Texas,Mason County,566,2108,2700,trump,0.20962962962963,0.780740740740741
Texas,Matagorda County,3733,9845,13726,trump,0.271965612705814,0.717251930642576
Texas,Maverick County,8332,6881,15346,biden,0.542942786393849,0.448390460054737
Texas,McCulloch County,490,2904,3436,trump,0.142607683352736,0.845168800931316
Texas,McLennan County,36688,59543,97771,trump,0.375244193063383,0.609004715099569
Texas,McMullen County,53,460,516,trump,0.102713178294574,0.891472868217054
Texas,Medina County,6773,15642,22644,trump,0.299107931460873,0.690779014308426
Texas,Menard County,197,823,1028,trump,0.191634241245136,0.800583657587549
Texas,Midland County,12329,45624,58856,trump,0.209477368492592,0.775180100584477
Texas,Milam County,2496,7984,10576,trump,0.236006051437216,0.754916792738275
Texas,Mills County,271,2217,2505,trump,0.108183632734531,0.88502994011976
Texas,Mitchell County,397,2170,2579,trump,0.153935633966654,0.841411399767352
Texas,Montague County,1097,8615,9814,trump,0.111779091094355,0.877827593234155
Texas,Montgomery County,74377,193382,271451,trump,0.273997885437888,0.712401133169522
Texas,Moore County,1062,4359,5508,trump,0.19281045751634,0.791394335511983
Texas,Morris County,1669,3872,5587,trump,0.298729192768928,0.693037408269196
Texas,Motley County,46,604,652,trump,0.0705521472392638,0.926380368098159
Texas,Nacogdoches County,9000,17378,26763,trump,0.336285169824011,0.649329297911295
Texas,Navarro County,5101,13800,19121,trump,0.266774750274567,0.721719575336018
Texas,Newton County,1175,4882,6096,trump,0.192749343832021,0.800853018372703
Texas,Nolan County,1162,4131,5356,trump,0.216952949962659,0.771284540702016
Texas,Nueces County,60925,64617,127314,trump,0.478541244482147,0.507540411895
Texas,Ochiltree County,302,2811,3155,trump,0.0957210776545166,0.890966719492868
Texas,Oldham County,81,917,1009,trump,0.0802775024777007,0.908820614469772
Texas,Orange County,6354,29170,35974,trump,0.176627564352032,0.810863401345416
Texas,Palo Pinto County,2178,10179,12485,trump,0.174449339207048,0.815298358029636
Texas,Panola County,2057,9322,11452,trump,0.179619280475026,0.814006287111422
Texas,Parker County,13017,62045,76128,trump,0.170988335435057,0.815008932324506
Texas,Parmer County,488,2135,2650,trump,0.184150943396226,0.805660377358491
Texas,Pecos County,1382,3215,4668,trump,0.296058269065981,0.688731790916881
Texas,Polk County,5387,18573,24181,trump,0.222778214300484,0.7680823787271
Texas,Potter County,9921,22820,33321,trump,0.297740163860628,0.68485339575643
Texas,Presidio County,1463,721,2217,biden,0.659900766801985,0.325214253495715
Texas,Rains County,842,5155,6053,trump,0.139104576243185,0.851643812985297
Texas,Randall County,12750,50597,64412,trump,0.197944482394585,0.785521331428926
Texas,Reagan County,172,942,1124,trump,0.153024911032028,0.838078291814947
Texas,Real County,320,1643,1982,trump,0.161453077699294,0.828960645812311
Texas,Red River County,1246,4517,5806,trump,0.214605580434034,0.777988287977954
Texas,Reeves County,1395,2254,3687,trump,0.378356387306753,0.611337130458367
Texas,Refugio County,1108,2210,3366,trump,0.329174093879976,0.656565656565657
Texas,Roberts County,17,529,550,trump,0.0309090909090909,0.961818181818182
Texas,Robertson County,2374,5646,8099,trump,0.293122607729349,0.697123101617484
Texas,Rockwall County,18149,38842,57792,trump,0.314040005537099,0.672099944629014
Texas,Runnels County,552,3807,4409,trump,0.125198457700159,0.863461102290769
Texas,Rusk County,4629,16534,21368,trump,0.216632347435417,0.773773867465369
Texas,Sabine County,669,4784,5487,trump,0.121924548933844,0.871878986695827
Texas,San Augustine County,980,3007,4002,trump,0.24487756121939,0.751374312843578
Texas,San Jacinto County,2337,10161,12638,trump,0.184918499762621,0.804003798069315
Texas,San Patricio County,8988,16516,25888,trump,0.347187886279357,0.637978986402967
Texas,San Saba County,287,2308,2602,trump,0.110299769408148,0.887009992313605
Texas,Schleicher County,211,940,1159,trump,0.182053494391717,0.811044003451251
Texas,Scurry County,818,4983,5869,trump,0.139376384392571,0.849037314704379
Texas,Shackelford County,130,1484,1628,trump,0.0798525798525798,0.911547911547912
Texas,Shelby County,2068,7975,10084,trump,0.205077350257834,0.79085680285601
Texas,Sherman County,91,886,991,trump,0.0918264379414733,0.894046417759839
Texas,Smith County,29615,69080,100075,trump,0.29592805395953,0.690282288283787
Texas,Somervell County,768,4099,4940,trump,0.155465587044534,0.829757085020243
Texas,Starr County,9123,8247,17525,biden,0.520570613409415,0.47058487874465
Texas,Stephens County,397,3385,3800,trump,0.104473684210526,0.890789473684211
Texas,Sterling County,51,584,639,trump,0.07981220657277,0.913928012519562
Texas,Stonewall County,116,615,736,trump,0.157608695652174,0.835597826086957
Texas,Sutton County,322,1222,1557,trump,0.206807964033398,0.784842646114322
Texas,Swisher County,478,1845,2355,trump,0.202972399150743,0.78343949044586
Texas,Tarrant County,411567,409741,834697,biden,0.493073534468196,0.490885914289856
Texas,Taylor County,14588,39547,55112,trump,0.264697343591232,0.717575119756133
Texas,Terrell County,119,334,458,trump,0.259825327510917,0.729257641921397
Texas,Terry County,757,2812,3612,trump,0.209579180509413,0.778516057585825
Texas,Throckmorton County,82,806,899,trump,0.0912124582869855,0.896551724137931
Texas,Titus County,2856,7570,10539,trump,0.270993452889268,0.718284467217004
Texas,Tom Green County,12106,32129,44891,trump,0.269675436056225,0.715711389810875
Texas,Travis County,435860,161337,610349,biden,0.714116022144707,0.264335650586795
Texas,Trinity County,1323,5579,6938,trump,0.190688959354281,0.804122225425195
Texas,Tyler County,1403,8194,9660,trump,0.145238095238095,0.84824016563147
Texas,Upshur County,2877,15809,18887,trump,0.152326997405623,0.837030761899719
Texas,Upton County,170,1178,1368,trump,0.124269005847953,0.861111111111111
Texas,Uvalde County,4073,6174,10342,trump,0.393830980467995,0.596983175401276
Texas,Val Verde County,6771,8284,15272,trump,0.443360398114196,0.542430591932949
Texas,Van Zandt County,3516,22270,25994,trump,0.135261983534662,0.856736169885358
Texas,Victoria County,10371,23347,34205,trump,0.303201286361643,0.682561029089314
Texas,Walker County,7875,15368,23641,trump,0.333107736559367,0.65005710418341
Texas,Waller County,8191,14260,22734,trump,0.360297351983813,0.627254332717516
Texas,Ward County,764,3241,4060,trump,0.188177339901478,0.798275862068966
Texas,Washington County,4261,12959,17418,trump,0.24463198989551,0.744000459294982
Texas,Webb County,41820,25898,68397,biden,0.611430325891486,0.378642338114245
Texas,Wharton County,4694,11926,16761,trump,0.280054889326412,0.711532724777758
Texas,Wheeler County,168,2159,2337,trump,0.0718870346598203,0.923833975181857
Texas,Wichita County,13161,32069,46030,trump,0.285922224636107,0.69669780577884
Texas,Wilbarger County,956,3524,4524,trump,0.21131741821397,0.7789566755084
Texas,Willacy County,3097,2437,5575,biden,0.555515695067265,0.437130044843049
Texas,Williamson County,143795,139729,289312,biden,0.497023974117907,0.482969942484238
Texas,Wilson County,6350,18457,25006,trump,0.25393905462689,0.738102855314724
Texas,Winkler County,358,1753,2126,trump,0.168391345249294,0.824553151458137
Texas,Wise County,4973,27032,32362,trump,0.153667882083926,0.83530066126939
Texas,Wood County,3509,19049,22779,trump,0.154045392686246,0.836252688880109
Texas,Yoakum County,419,2172,2633,trump,0.159134067603494,0.824914546145082
Texas,Young County,1036,7112,8242,trump,0.125697646202378,0.86289735501092
Texas,Zapata County,1826,2033,3874,trump,0.471347444501807,0.524780588538978
Texas,Zavala County,2864,1490,4379,biden,0.654030600593743,0.340260333409454
Utah,Beaver County,357,2695,3100,trump,0.115161290322581,0.869354838709677
Utah,Box Elder County,4473,21548,27023,trump,0.165525663323835,0.797394811826962
Utah,Cache County,16650,38032,57534,trump,0.289394097403275,0.661035213960441
Utah,Carbon County,2392,6693,9369,trump,0.255310065108336,0.714377201408902
Utah,Daggett County,111,496,619,trump,0.179321486268174,0.801292407108239
Utah,Davis County,57411,104135,169814,trump,0.338081665822606,0.613229769041422
Utah,Duchesne County,843,7513,8524,trump,0.0988972313467855,0.88139371187236
Utah,Emery County,572,4207,4865,trump,0.117574511819116,0.864748201438849
Utah,Garfield County,514,2158,2732,trump,0.18814055636896,0.789897510980966
Utah,Grand County,2806,2248,5185,biden,0.541176470588235,0.433558341369335
Utah,Iron County,4892,18989,24890,trump,0.196544797107272,0.762916834069908
Utah,Juab County,645,5087,5884,trump,0.109619306594154,0.864547926580557
Utah,Kane County,1083,2998,4180,trump,0.259090909090909,0.717224880382775
Utah,Millard County,624,5404,6160,trump,0.101298701298701,0.877272727272727
Utah,Morgan County,1086,5181,6512,trump,0.166769041769042,0.795608108108108
Utah,Piute County,86,773,871,trump,0.0987370838117107,0.887485648679678
Utah,Rich County,180,1157,1363,trump,0.132061628760088,0.848862802641233
Utah,Salt Lake County,289906,230174,540966,biden,0.535904289733551,0.425486999182943
Utah,San Juan County,3113,3535,6877,trump,0.452668314672095,0.514032281518104
Utah,Sanpete County,1794,10459,12625,trump,0.14209900990099,0.828435643564356
Utah,Sevier County,1084,9052,10362,trump,0.104613009071608,0.873576529627485
Utah,Summit County,15244,10252,26086,biden,0.584374760407882,0.393007743617266
Utah,Tooele County,8943,21014,31506,trump,0.283850695105694,0.666984066527011
Utah,Uintah County,1663,13261,15303,trump,0.108671502319807,0.866562112004182
Utah,Utah County,76033,192812,284286,trump,0.267452495022618,0.678232484188458
